3.199832776	19.11042633	7.975531794	74.24222492
1.677257525	14.86014572	10.57648674	127.3935796
3.121237458	21.74466875	7.735822015	63.17190911
3.642976589	20.9592803	6.89649891	53.59366067
1.178929766	11.4687196	14.26957284	252.5673058
1.636287625	14.54507425	10.6217484	131.3940043
0.99916388	9.279612239	19.20623018	479.7565669
1.220735786	14.37894124	13.53945602	198.2364565
2.331939799	14.48685311	9.001004441	107.9725056
4.079431438	24.98041798	7.397079948	57.78473789
5.376254181	29.00989748	6.076265849	37.83139335
1.632107023	12.00780568	11.97206663	195.5434476
10.69648829	41.34204361	3.893934139	14.13120625
2.836120401	23.11834971	8.943211912	82.47559187
6.330267559	31.57634673	5.155939859	26.14331017
2.738294314	17.19189079	9.050612454	96.61190318
1.508361204	12.07290134	13.36792556	223.4384192
2.841137124	21.63577754	8.302241891	71.58436903
9.342809365	38.09639955	4.345438138	18.67364854
27.55518395	61.71901588	2.20880796	3.662680136
3.883779264	23.04526673	6.953167635	52.27944038
3.551839465	20.75501684	7.739552295	68.51977061
1.83277592	12.24896949	11.249331	177.2307712
6.018394649	24.76612335	4.807783224	25.52261561
2.43645485	18.40537062	9.378659682	96.86022536
8.281772575	37.81001224	4.691826852	21.27620977
2.64632107	15.65443599	9.464164025	115.6731586
2.365384615	16.49803188	9.008351898	94.75565692
2.107023411	16.92177312	10.08033334	112.5585913
1.489130435	16.00441146	12.64653474	171.8329021
1.010033445	13.02627521	14.66651082	231.2041363
0.619565217	9.440975862	20.1066391	475.680218
2.173913043	12.9939472	9.965757364	141.5100843
4.423076923	27.08351266	6.681658306	45.94403008
2.151337793	20.55243738	9.920468181	99.74707919
1.898829431	13.83904002	11.61993869	172.1303732
2.692307692	17.08088101	8.849177975	92.20174502
3.899665552	23.72205203	7.506209958	60.88691267
1.173913043	12.01691346	14.53428973	252.6947381
2.33277592	14.71602871	9.634175054	118.6696797
2.443143813	18.3133067	8.672894053	83.06924213
3.606187291	18.94498977	7.035644684	59.23122572
1.358695652	13.07903424	13.31214143	212.5970294
2.116220736	16.58087621	8.947602793	91.01176155
1.147993311	12.41401211	14.06879728	228.1315536
1.993311037	13.84106954	9.969395408	128.7447168
1.610367893	17.25115554	12.11019331	152.0149562
1.200668896	12.38856143	13.30645184	209.41199
4.850334448	29.93619483	6.361837308	40.25501275
2.407190635	14.42205142	9.310343318	113.6874714
1.107859532	13.23858397	13.77580037	208.4202575
4.283444816	23.96731526	6.562543005	46.66728734
2.694816054	17.9985973	9.094177089	97.80243629
0.79264214	9.540907141	18.76653977	441.5133427
0.849498328	9.677531027	18.73655411	431.3904454
3.032608696	19.69431374	7.266252257	58.03777067
2.304347826	16.18365586	9.780440566	114.9993838
1.081103679	13.48209307	14.25608113	216.8362204
2.823578595	16.23818776	8.207743613	85.53258352
1.555183946	12.81353792	13.31433912	214.813089
4.0409699	23.16912864	7.006681423	53.51400467
73.11287625	62.07021971	1.268206006	1.082920221
20.77424749	52.77264803	2.730908619	6.607439551
2.204013378	17.37868175	9.520551079	100.7875964
1.149665552	13.96514443	13.23049959	186.2685104
1.060200669	14.28934355	14.17637248	208.2780851
3.563545151	21.28808157	7.337117054	59.16844081
4.925585284	26.32242163	6.086053659	39.11620774
4.04180602	24.57913147	6.581293412	44.89951492
1.280936455	10.68864639	14.63669101	288.668932
2.37541806	13.9284014	9.127499454	116.0232222
2.932274247	17.9297569	8.289888515	81.34651657
2.891304348	17.75294666	8.913745414	94.08210337
4.193979933	22.25815766	6.451755484	46.48663173
11.63963211	39.95655753	3.640288988	12.68457562
2.105351171	14.49837742	10.13157115	128.3951486
8.539297659	31.13487695	4.082788387	17.27267344
4.407190635	26.29776588	6.709564866	47.4057088
1.7090301	15.1907807	11.52025038	150.3053634
4.783444816	27.50164045	6.090448645	37.81809112
3.748327759	18.8510099	6.414682286	50.85055687
1.408026756	12.08791939	12.5121354	201.1278905
4.132943144	25.89210734	6.741542034	46.83080307
1.173076923	11.04918969	14.6307442	273.2509626
2.66722408	15.93295829	8.75667197	95.36727143
2.315217391	19.87317992	9.67260138	98.89698457
15.67809365	50.90591579	3.141187931	8.440045483
1.863712375	13.26595667	10.25798651	140.0407088
1.43645485	15.41478275	11.89911604	150.9872549
2.636287625	15.17095406	9.519292364	117.7422254
2.412207358	20.42794216	9.198391753	88.37057957
2.81270903	18.13688307	7.859968426	71.29944944
146.5685619	82.39462399	-0.274901598	-1.121848281
6.071070234	29.76039993	5.318766827	28.69804799
59.4958194	77.75535652	0.71974817	-1.183162032
0.781772575	10.57083301	17.11829958	339.6608262
3.003344482	19.57538355	7.954436097	71.96015886
3.60451505	21.13303805	7.181384025	56.85662961
4.193143813	26.46526062	6.927045631	49.62852693
1.748327759	16.4866229	10.8103928	127.7333664
32.91973244	65.09419657	1.605538349	0.871363737
11.28929766	39.11645317	3.509139254	11.50397981
